,game_id,game_title,category,avg_time,min_ppl,max_ppl,age_min
3235,3608,Air Force,"['Aviation / Flight', 'Wargame', 'World War II']",60,1,2,12
3236,3609,Crescendo of Doom,"['Expansion for Base-game', 'Wargame', 'World War II']",60,2,2,12
3240,3613,Air Superiority,"['Aviation / Flight', 'Modern Warfare', 'Wargame']",150.0,1,6,12
3251,3625,DeathMaze,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Maze']",90,1,6,10
3253,3627,Chaostle,"['Fantasy', 'Medieval', 'Miniatures']",120,2,8,10
3258,3632,Too Many Cooks,['Card Game'],30,2,5,10
3259,3633,Sid Meier's Civilization: The Boardgame,"['Ancient', 'Civilization', 'Exploration', 'Medieval', 'Political']",240.0,2,6,12
3263,3637,Triplanetary,"['Science Fiction', 'Wargame']",45,2,3,12
3272,3646,Luftwaffe,"['Aviation / Flight', 'Wargame', 'World War II']",120,2,2,12
3277,3651,Zombies!!! 2: Zombie Corps(e),"['Expansion for Base-game', 'Exploration', 'Fighting', 'Horror', 'Miniatures', 'Zombies']",90.0,2,6,16
3281,3655,The Settlers of Canaan,"['Ancient', 'Civilization', 'Religious']",60,2,4,7
3282,3656,Score Four,['Abstract Strategy'],30,2,4,8
3284,3658,Cube Farm,"['Card Game', 'City Building']",30,2,5,10
3286,3661,Imperium,"['Science Fiction', 'Wargame']",180,2,2,12
3288,3663,"Outreach: The Conquest of the Galaxy, 3000AD","['Exploration', 'Science Fiction', 'Space Exploration', 'Wargame']",960,1,4,12
3300,3676,Global Pursuit,['Trivia'],60,2,6,10
3303,3679,Ramparts,"['Abstract Strategy', 'City Building']",45,2,4,12
3308,3685,Hammer of the Scots,"['Medieval', 'Wargame']",150.0,2,2,12
3315,3692,Firepower,"['Modern Warfare', 'Vietnam War', 'Wargame']",60,1,6,12
3322,3699,Killer Bunnies and the Quest for the Magic Carrot,"['Animals', 'Card Game', 'Humor', 'Negotiation']",45,2,8,12
3325,3702,Topple,['Action / Dexterity'],20,2,4,6
3329,3706,Batik,"['Abstract Strategy', 'Action / Dexterity']",10,2,2,6
3330,3707,Red Storm Rising,"['Modern Warfare', 'Wargame']",60,2,4,12
3333,3710,MBT (first edition),"['Modern Warfare', 'Wargame']",60,2,6,10
3334,3711,Flight Leader,"['Aviation / Flight', 'Modern Warfare', 'Wargame']",90,2,8,12
3335,3712,Tac Air,"['Aviation / Flight', 'Modern Warfare', 'Wargame']",120,2,4,12
3343,3720,Subbuteo,"['Action / Dexterity', 'Sports']",20,2,2,6
3348,3725,Qwitch,"['Card Game', ""Children's Game"", 'Real-time']",10,2,8,7
3349,3727,Carla Cat,"['Action / Dexterity', 'Animals', 'Bluffing', ""Children's Game"", 'Party Game']",17.5,2,8,5
3350,3728,Ker Plunk,"['Action / Dexterity', ""Children's Game"", 'Party Game']",20,2,4,5
3351,3730,Statis Pro Baseball,"['Card Game', 'Sports']",20,1,2,10
3354,3733,Talisman (third edition): City of Adventure,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting']",240,1,8,9
3356,3735,Talisman (third edition): Dungeon of Doom,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting']",240,2,6,9
3358,3737,Operation,"['Action / Dexterity', ""Children's Game"", 'Medical']",10,1,6,6
3370,3749,Sumo!,['Sports'],20,2,2,12
3415,3800,Himalaya,"['Economic', 'Medieval', 'Political']",60,3,4,8
3416,3801,When Darkness Comes,"['Dice', 'Horror', 'Zombies']",90,1,6,10
3419,3804,Slamwich,"['Card Game', ""Children's Game""]",20,2,6,6
3432,3818,Alias,"['Party Game', 'Racing', 'Trivia', 'Word Game']",60,4,12,7
3433,3819,Lord of the Rings: Sauron,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Novel-based']",120,3,6,12
3442,3828,Locomotive Werks,"['Economic', 'Industry / Manufacturing', 'Trains']",120,3,5,12
3449,3837,Rat-a-Tat Cat,"['Animals', 'Card Game', ""Children's Game"", 'Memory']",10,2,6,6
3457,3845,Yahtzee Jr.,"[""Children's Game"", 'Comic Book / Strip', 'Dice', 'Movies / TV / Radio theme']",10,2,4,4
3464,3852,Star Trek: Customizable Card Game (first edition),"['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Science Fiction']",45,2,2,10
3465,3853,Warhammer Quest: Lair of the Orc Lord,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",120,2,4,12
3467,3855,Crimson Skies,"['Aviation / Flight', 'Collectible Components', 'Miniatures', 'Wargame']",180,2,2,12
3469,3858,Warhammer Quest: Catacombs of Terror,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",120,2,4,12
3474,3864,Mechwarrior: Dark Age,"['Collectible Components', 'Dice', 'Miniatures', 'Science Fiction', 'Wargame']",60,2,10,10
3477,3870,7 Ages,"['Civilization', 'Wargame']",480,2,7,14
3479,3874,Ultimate Mastermind,"['Deduction', 'Puzzle']",10,2,2,8
3487,3886,Nine Men's Morris,"['Abstract Strategy', 'Movies / TV / Radio theme']",20,2,2,6
3494,3893,Full Thrust,"['Miniatures', 'Science Fiction', 'Wargame']",120,2,6,12
3496,3895,Silent Death,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']",120,2,8,10
3520,3921,Street Illegal,"['Bluffing', 'Card Game', 'Racing', 'Sports']",45,1,7,10
3532,3934,Bowling Dice,"['Dice', 'Sports']",10,1,10,6
3534,3936,The Siege of Constantinople,"['Medieval', 'Wargame']",180,1,2,12
3541,3943,Munchkin 2: Unnatural Axe,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Humor']",90,3,6,10
3543,3945,Forbidden Bridge,"['Action / Dexterity', 'Adventure', ""Children's Game"", 'Exploration', 'Fantasy']",10,2,4,7
3545,3947,Cannibal Pygmies in the Jungle of Doom,"['Adventure', 'Card Game', 'Fighting', 'Horror', 'Humor']",20,2,6,12
3551,3955,BANG!,"['American West', 'Bluffing', 'Card Game', 'Deduction', 'Fighting']",30.0,4,7,10
3563,3967,Battlefleet Gothic,"['Miniatures', 'Science Fiction']",180,2,4,12
3568,3972,Catan: Portable Edition,"['City Building', 'Civilization', 'Negotiation']",90,3,4,10
3579,3986,Battle for Germany,"['Wargame', 'World War II']",180,2,4,12
3583,3990,Fact or Crap,"['Card Game', 'Party Game', 'Trivia']",30,3,8,12
3594,4001,Space Marine,"['Miniatures', 'Science Fiction', 'Wargame']",120,2,3,12
3601,4008,Cobra,"['Wargame', 'World War II']",120,2,2,12
3607,4014,Dawn Patrol,"['Aviation / Flight', 'Wargame', 'World War I']",60,2,52,12
3623,4031,Jungle,"['Abstract Strategy', 'Animals', ""Children's Game""]",20,2,2,6
3627,4035,Man Bites Dog,"['Card Game', 'Humor', 'Word Game']",10,2,6,8
3632,4040,Tri-Ominos,"['Abstract Strategy', 'Movies / TV / Radio theme']",30,2,6,6
3633,4041,Go to the Head of the Class,"[""Children's Game"", 'Educational', 'Math', 'Music', 'Trivia', 'Word Game']",45,2,6,6
3637,4047,Across 5 Aprils,"['American Civil War', 'Wargame']",180,2,2,12
3640,4050,Fortress Europa,"['Wargame', 'World War II']",240,2,2,12
3642,4052,Star Wars: Trading Card Game,"['Card Game', 'Collectible Components', 'Fighting', 'Movies / TV / Radio theme', 'Science Fiction']",45,2,2,10
3650,4062,Swap!,"['Card Game', ""Children's Game""]",10,2,6,7
3664,4077,Who Wants to Be a Millionaire,"['Movies / TV / Radio theme', 'Party Game', 'Trivia']",60,2,5,10
3666,4079,What's My Word?,"['Deduction', 'Word Game']",52.5,2,2,10
3672,4085,Leningrad,"['Wargame', 'World War II']",90,2,2,12
3673,4086,"Napoleon at Bay: The Campaign in France, 1814","['Napoleonic', 'Wargame']",180,2,2,12
3675,4090,2nd Fleet,"['Modern Warfare', 'Nautical', 'Wargame']",240,1,2,12
3680,4095,Star Munchkin,"['Card Game', 'Fighting', 'Humor', 'Science Fiction']",90,3,6,10
3683,4098,Age of Steam,"['Economic', 'Trains', 'Transportation']",120,1,6,13
3684,4099,Keythedral,"['City Building', 'Medieval']",75.0,2,5,8
3685,4100,Starfarers of Catan: 5-6 Player Expansion,"['Civilization', 'Expansion for Base-game', 'Exploration', 'Negotiation', 'Science Fiction']",105.0,5,6,12
3686,4101,Catan: Cities & Knights – 5-6 Player Extension,"['Expansion for Base-game', 'Medieval', 'Negotiation']",120,5,6,10
3687,4102,Europa Universalis,"['Age of Reason', 'Civilization', 'Pike and Shot', 'Renaissance', 'Wargame']",3600,1,6,14
3688,4103,Catan: Seafarers – 5-6 Player Extension,"['Civilization', 'Expansion for Base-game', 'Exploration', 'Nautical', 'Negotiation']",120,5,6,10
3695,4112,Hex,['Abstract Strategy'],20,2,2,8
3705,4122,Electronic Battleship,"['Deduction', 'Electronic', 'Nautical']",30,2,2,8
3725,4143,Guess Who?,"[""Children's Game"", 'Deduction', 'Movies / TV / Radio theme']",20,2,2,6
3727,4146,"Arcola: The Battle for Italy, 1796","['Napoleonic', 'Wargame']",60,2,2,12
3730,4149,Barrel of Monkeys,"['Action / Dexterity', 'Animals', ""Children's Game""]",10,1,1,3
3735,4154,Yu-Gi-Oh! Trading Card Game,"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Movies / TV / Radio theme']",20,2,2,8
3749,4168,Blitzkrieg,['Wargame'],90,2,2,12
3754,4173,Anzio,"['Wargame', 'World War II']",120,2,2,12
3755,4174,Lifeboat,"['Bluffing', 'Card Game', 'Humor', 'Nautical', 'Negotiation']",60,4,6,13
3772,4192,Warhammer: The Mass Combat Fantasy Roleplaying Game (1st Edition),"['Fantasy', 'Miniatures', 'Wargame']",240,2,4,8
3780,4200,"Black Wednesday: The Battle of Krasni Bor, 10-11 Feb 1943","['Wargame', 'World War II']",240,2,2,12
3783,4204,Tunisia,"['Wargame', 'World War II']",360,2,2,16
3784,4205,On to Richmond!,"['American Civil War', 'Wargame']",180,2,2,12
3785,4206,Roads to Gettysburg,"['American Civil War', 'Wargame']",180,2,2,12
3786,4207,Kharkov,"['Wargame', 'World War II']",240,1,2,12
3787,4208,"The Kaiser's Battle: The German Offensive, March 1918","['Wargame', 'World War I']",180,2,2,12
3788,4209,Monza,"[""Children's Game"", 'Dice', 'Racing', 'Sports']",10,2,6,5
3789,4210,Stonewall's Last Battle: The Chancellorsville Campaign,"['American Civil War', 'Wargame']",180,1,2,12
3790,4211,Stonewall Jackson's Way,"['American Civil War', 'Wargame']",180,1,2,12
3791,4212,Here Come the Rebels,"['American Civil War', 'Wargame']",180,2,2,12
3793,4214,Stonewall in the Valley,"['American Civil War', 'Wargame']",180,2,2,12
3797,4218,O Zoo le Mio,['Animals'],52.5,2,4,9
3800,4221,Quest for the Dragonlords,"['Adventure', 'Exploration', 'Fantasy', 'Wargame']",120,2,4,12
3808,4229,Spellfire,"['Card Game', 'Collectible Components', 'Fantasy']",90,2,8,10
3809,4230,Napoleon's Last Battles,"['Napoleonic', 'Wargame']",180,2,4,12
3828,4249,Trias,"['Animals', 'Prehistoric']",45,2,5,12
3833,4255,Ney vs. Wellington,"['Napoleonic', 'Wargame']",180,2,2,14
3836,4258,Totaler Krieg!,"['Wargame', 'World War II']",360,2,3,12
3856,4278,Battle Over Britain,"['Aviation / Flight', 'Wargame', 'World War II']",300,2,2,12
3857,4279,Flux,"['Fantasy', 'Fighting', 'Territory Building']",90,2,6,12
3860,4282,Greed,['Dice'],30,2,6,7
3864,4286,A Game of Thrones Collectible Card Game,"['Card Game', 'Collectible Components', 'Fantasy', 'Novel-based']",30,2,5,
3889,4318,"Cannes: Stars, Scripts and Screens","['Economic', 'Movies / TV / Radio theme']",90,2,4,10
3893,4323,VOC! Founding the Dutch East Indies Company,"['Nautical', 'Negotiation']",90,3,5,10
3894,4324,Risk: The Lord of the Rings,"['Adventure', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based', 'Territory Building', 'Wargame']",120,2,4,9
3897,4327,War & Sheep,"['Animals', 'Farming', 'Humor']",20,2,2,10
3900,4330,Kanaloa,['Abstract Strategy'],60,2,4,10
3901,4331,Quads,['Abstract Strategy'],10,2,2,6
3915,4346,"Cedar Mountain: Prelude to Bull Run, August 9, 1862","['American Civil War', 'Wargame']",360,2,2,12
3924,4355,Therapy,"['Medical', 'Party Game', 'Trivia']",90,3,6,16
3925,4356,Monkeys on the Moon,"['Animals', 'Card Game', 'Humor', 'Science Fiction']",60,2,4,10
3927,4358,The Guns of August,"['Wargame', 'World War I']",360,2,6,12
3935,4367,Nero,"['Ancient', 'Wargame']",100,3,4,12
3936,4368,In their Quiet Fields II,"['American Civil War', 'Wargame']",240,2,2,12
3938,4370,Fische Fluppen Frikadellen,['Economic'],90,2,5,10
3943,4375,Krone & Schwert,"['City Building', 'Fighting', 'Medieval']",60,2,5,10
3944,4376,Kings in the Corner,['Card Game'],30,2,6,7
3946,4378,Cootie,"['Animals', ""Children's Game"", 'Dice']",20,2,4,3
3953,4385,A Gamut of Games,"['Abstract Strategy', 'Book', 'Card Game', 'Deduction', 'Dice', 'Sports']",30,1,10,8
3955,4388,"Rome: Imperium, Circus Maximus, Hannibal vs Rome","['Ancient', 'Card Game', 'Political', 'Racing']",60,2,5,8
3956,4390,Carcassonne: Hunters and Gatherers,['Prehistoric'],37.5,2,5,8
3960,4394,The Settlers of the Stone Age,"['Civilization', 'Negotiation', 'Prehistoric']",90,3,4,10
3961,4395,Bean Trader,"['Medieval', 'Travel']",90,3,5,12
3964,4401,Canal Grande,"['Card Game', 'Renaissance']",45,2,2,12
3985,4424,Cranium Hoopla,"['Card Game', 'Party Game', 'Real-time', 'Trivia', 'Word Game']",20,2,8,13
3986,4425,Waterloo: Napoleon's Last Battle,"['Card Game', 'Napoleonic', 'Wargame']",120,2,3,12
4012,4454,Statis Pro Football,['Sports'],120,1,2,12
4020,4471,Fist of Dragonstones,"['Bluffing', 'Fantasy', 'Medieval']",45,3,6,8
4024,4475,Unexpected Treasures,[None],30,3,6,13
4035,4488,Scarab Lords,"['Ancient', 'Card Game', 'Fantasy']",30,2,2,12
4036,4491,Cave Troll,['Fantasy'],40.0,2,4,10
4037,4492,Trivial Pursuit: 20th Anniversary Edition,"['Party Game', 'Trivia']",180,2,6,12
4038,4493,Kayanak,"['Action / Dexterity', ""Children's Game""]",15,2,4,4
4049,4505,Tarot,"['Bluffing', 'Card Game', 'Game System', 'Print & Play']",30,3,5,12
4066,4522,The Ladybug's Costume Party,"['Animals', ""Children's Game"", 'Puzzle']",25.0,2,6,4
4073,4529,Hellas,"['Ancient', 'Mythology']",52.5,2,2,12
4076,4532,Thud,"['Abstract Strategy', 'Fantasy', 'Novel-based']",60,2,2,8
4093,4550,1000 Blank White Cards,"['Card Game', 'Comic Book / Strip', 'Humor', 'Party Game']",60,3,99,5
4096,4553,Attribute,"['Party Game', 'Real-time', 'Word Game']",30,3,8,8
4099,4556,Patton's Best,"['Wargame', 'World War II']",90,1,1,12
4104,4562,Mogul,"['Economic', 'Trains']",45,3,6,13
4106,4564,Blue & Gray,"['American Civil War', 'Wargame']",150.0,2,2,12
4124,4583,Pinochle,['Card Game'],45,2,4,10
4144,4604,Chez Greek,"['Card Game', 'Humor']",60,2,6,18
4145,4606,Sucking Vacuum,"['Bluffing', 'Deduction', 'Dice', 'Humor', 'Maze']",45,3,6,13
4149,4610,Lord of the Rings: The Duel,"['Fantasy', 'Fighting', 'Novel-based']",45,2,2,10
4154,4616,Arimaa,"['Abstract Strategy', 'Animals', 'Fighting']",60,2,2,10
4171,4637,Max,"['Animals', ""Children's Game"", 'Racing']",20,1,8,4
4182,4651,Stalingrad,"['Wargame', 'World War II']",120,2,2,12
4190,4659,Moods,['Party Game'],20,3,8,18
4200,4671,INWO SubGenius,"['Card Game', 'Humor', 'Political', 'Science Fiction']",120,2,4,12
4214,4688,Angola,"['Civil War', 'Modern Warfare', 'Wargame']",480,2,4,
4262,4741,Warmachine,"['Book', 'Fantasy', 'Fighting', 'Miniatures']",60,2,4,12
4266,4746,Dungeons & Dragons Computer Labyrinth Game,"['Adventure', 'Electronic', 'Exploration', 'Fantasy', 'Memory']",20,1,2,8
4273,4753,King's Gate,['Medieval'],30,2,4,9
4287,4769,Great War at Sea: The Mediterranean,"['Nautical', 'Wargame', 'World War I']",120,2,2,12
4305,4789,Trivial Pursuit: Genus III,"['Party Game', 'Trivia']",90,2,6,16
4308,4792,Tiddledy Winks,"['Action / Dexterity', ""Children's Game""]",10,1,6,4
4330,4815,The Campaign for North Africa,"['Wargame', 'World War II']",60000,8,10,14
4331,4816,Xactika,['Card Game'],45,2,10,12
4354,4839,Berlin '85: The Enemy at the Gates,"['Modern Warfare', 'Wargame']",180,2,2,12
4358,4845,Star Wars:  Escape From Death Star Game,"['Adventure', 'Movies / TV / Radio theme', 'Science Fiction']",20,2,4,7
4363,4852,Armada,"['Pike and Shot', 'Wargame']",480,2,2,12
4364,4853,Tripoley,['Card Game'],60,2,9,8
4365,4854,7th Fleet,"['Modern Warfare', 'Nautical', 'Wargame']",120,2,2,12
4373,4862,Outburst!,"['Party Game', 'Real-time', 'Trivia']",60,4,20,18
4374,4864,Scene It? Movie,"['Electronic', 'Movies / TV / Radio theme', 'Party Game', 'Trivia']",30,2,20,13
4397,4888,Don't Break the Ice,"['Action / Dexterity', ""Children's Game""]",20,2,4,4
4415,4907,PAC-MAN Game,"[""Children's Game"", 'Video Game Theme']",20,2,4,7
4418,4910,Wheel of Fortune,"['Movies / TV / Radio theme', 'Word Game']",60,2,4,10
4428,4920,5th Fleet,"['Modern Warfare', 'Wargame']",180,2,4,12
4429,4921,3rd Fleet,"['Modern Warfare', 'Wargame']",180,2,4,12
4435,4928,Clue: 50th Anniversary Edition,"['Deduction', 'Murder/Mystery']",60,3,6,8
4443,4937,Formula Dé Circuits 19 & 20: Suzuka & Melbourne,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4444,4938,Formula Dé Circuits 17 & 18: Buenos-Aires & Barcelona,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4445,4939,Formula Dé Circuits 13 & 14: Montreal & Long Beach,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4446,4940,Formula Dé Circuits 11 & 12: Watkins Glen & Silverstone,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4447,4941,Formula Dé Circuits 9 & 10: Estoril & Interlagos,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4448,4942,Formula Dé Circuits 5 & 6: Kyalami & Ferrari Autodromo,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4449,4943,Formula Dé Circuits 3 & 4: Zandvoort 2 & SPA-Francorchamps,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4450,4944,Formula Dé Circuits 31 & 32: Zhuhai & Sepang,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4451,4945,Formula Dé Circuits 27 - 30: USA Track Pack #2,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4452,4946,Formula Dé Circuits 23 - 26: USA Track Pack #1,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4453,4947,Formula Dé Circuit 33: 10th Anniversary,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4459,4953,1313 Dead End Drive,"['Bluffing', 'Deduction', 'Dice', 'Murder/Mystery']",30,2,4,8
4460,4954,Formula Dé Circuits 7 & 8: Magny-Cours & Monza,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4461,4955,Formula Dé Circuits 21 & 22: Budapest & Nürburgring,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4462,4956,Formula Dé Circuits 15 & 16: Hockenheim & Zeltweg,"['Expansion for Base-game', 'Racing', 'Sports']",120,2,10,12
4464,4958,Ardennes,"['Wargame', 'World War II']",180,2,4,12
4467,4961,Sunda to Sahul,"['Exploration', 'Prehistoric', 'Puzzle', 'Real-time', 'Territory Building']",45,1,4,10
4468,4962,1914,"['Wargame', 'World War I']",360,2,2,12
4480,4974,"Wellington's Victory: Battle of Waterloo Game – June 18th, 1815","['Napoleonic', 'Wargame']",240,2,2,12
4486,4980,Cityscape,"['Abstract Strategy', 'City Building']",10,2,4,8
4489,4984,Jutland,"['Nautical', 'Wargame', 'World War I']",120,2,2,12
4490,4985,Warmaster,"['Book', 'Fantasy', 'Miniatures', 'Wargame']",120,2,99,12
4496,4991,Apples to Apples Kids,"['Card Game', ""Children's Game"", 'Humor', 'Party Game', 'Word Game']",30,4,10,7
4518,5014,Hands Up,"['Action / Dexterity', 'Card Game']",20,2,8,6
4524,5021,The Struggle of Nations,"['Napoleonic', 'Wargame']",360,2,2,14
4532,5029,Monopoly: Star Wars Episode I,"['Economic', 'Movies / TV / Radio theme', 'Negotiation']",120,2,8,8
4537,5034,Empire of the Rising Sun,"['Wargame', 'World War II']",240,2,6,12
4538,5035,PanzerArmee Afrika,"['Wargame', 'World War II']",180,2,2,12
4545,5042,Flashpoint: Golan,"['Modern Warfare', 'Wargame']",360,2,2,12
4550,5048,Candy Land,"[""Children's Game"", 'Racing']",30,2,4,3
4552,5050,The Worst-Case Scenario Survival Game,['Trivia'],30.0,2,10,8
4561,5060,Caesar in Alexandria,"['Ancient', 'Nautical', 'Wargame']",300,2,2,14
4580,5082,Rush Hour,"['Maze', 'Transportation']",60,2,6,8
4584,5086,Electronic Mall Madness,"[""Children's Game"", 'Economic', 'Electronic']",60,2,4,9
4604,5106,Duckling Dancin',"[""Children's Game"", 'Expansion for Base-game', 'Memory']",20,2,6,4
4615,5117,GIPF Project Set 2,"['Abstract Strategy', 'Expansion for Base-game']",120,2,2,9
4628,5130,Afrikan tähti,"[""Children's Game"", 'Exploration']",45,2,5,6
4633,5135,Malarky,"['Bluffing', 'Party Game', 'Trivia']",45,3,6,10
4640,5142,Fighting Sail: Sea Combat in the Age of Canvas and Shot 1775-1815,"['Age of Reason', 'American Revolutionary War', 'Napoleonic', 'Nautical', 'Wargame']",240,2,2,12
4690,5195,The Farming Game,"['Economic', 'Farming']",120,2,6,10
4697,5202,GIPF Project Set 1,"['Abstract Strategy', 'Expansion for Base-game']",120,2,2,9
4700,5205,G.E.V.,"['Fighting', 'Science Fiction', 'Wargame']",75,2,2,12
4701,5206,Ogre,"['Fighting', 'Science Fiction', 'Wargame']",45,1,3,10
4715,5222,Old Town,"['American West', 'Deduction']",45,1,4,10
4720,5227,Die Siedler von Catan: Das Turnier-Set zum Kartenspiel,"['Card Game', 'Expansion for Base-game']",60,2,2,
4726,5233,The Great Battles of Alexander,"['Ancient', 'Fighting', 'Wargame']",240,2,2,12
4731,5239,Omaha Beachhead: Battle for the Bocage,"['Wargame', 'World War II']",210.0,2,2,12
4733,5241,Sinai,"['Modern Warfare', 'Wargame']",120,2,3,12
4735,5243,Montage,['Word Game'],60,4,4,13
